v,v_eff,m,t
"[[4.38717505e-07]
 [1.29710352e-10]
 [5.96972089e-08]
 [9.15356990e-09]
 [2.86663802e-09]
 [4.91780586e-08]
 [1.00331804e-08]
 [3.41766326e-10]
 [2.23013210e-07]
 [5.97682190e-08]
 [7.09508392e-09]
 [9.73602764e-07]
 [3.94652617e-08]
 [1.78269113e-07]
 [2.44972965e-08]
 [1.86330472e-10]
 [6.01725597e-08]
 [4.66936076e-08]]","[[4.38717505e-07]
 [1.29710352e-10]
 [5.96972089e-08]
 [9.15356990e-09]
 [2.86663802e-09]
 [4.91780586e-08]
 [1.00331804e-08]
 [3.41766326e-10]
 [2.23013210e-07]
 [5.97682190e-08]
 [7.09508392e-09]
 [9.73602764e-07]
 [3.94652617e-08]
 [1.78269113e-07]
 [2.44972965e-08]
 [1.86330472e-10]
 [6.01725597e-08]
 [4.66936076e-08]]","[[-1.98707261e-03]
 [ 3.41671358e-05]
 [-7.32990368e-04]
 [-2.87022872e-04]
 [ 1.60622982e-04]
 [ 6.65283795e-04]
 [ 3.00497294e-04]
 [ 5.54607693e-05]
 [-1.41672823e-03]
 [ 7.33426186e-04]
 [-2.52696963e-04]
 [ 2.96013933e-03]
 [ 5.95975969e-04]
 [-1.26665781e-03]
 [ 4.69548367e-04]
 [ 4.09508760e-05]
 [-7.35902872e-04]
 [-6.48261111e-04]]",1
"[[4.10207736e-07]
 [1.80363749e-10]
 [5.89971201e-08]
 [9.37684651e-09]
 [2.21879399e-09]
 [4.75319274e-08]
 [1.04683753e-08]
 [1.61022692e-10]
 [2.10087310e-07]
 [5.73373573e-08]
 [7.43917481e-09]
 [9.24514812e-07]
 [3.59622530e-08]
 [1.64740815e-07]
 [2.36703587e-08]
 [2.50998687e-10]
 [5.73547608e-08]
 [4.19713525e-08]]","[[4.10207736e-07]
 [1.80363749e-10]
 [5.89971201e-08]
 [9.37684651e-09]
 [2.21879399e-09]
 [4.75319274e-08]
 [1.04683753e-08]
 [1.61022692e-10]
 [2.10087310e-07]
 [5.73373573e-08]
 [7.43917481e-09]
 [9.24514812e-07]
 [3.59622530e-08]
 [1.64740815e-07]
 [2.36703587e-08]
 [2.50998687e-10]
 [5.73547608e-08]
 [4.19713525e-08]]","[[ 1.92142385e-03]
 [-4.02898714e-05]
 [ 7.28679683e-04]
 [ 2.90502356e-04]
 [-1.41312229e-04]
 [-6.54054544e-04]
 [-3.06945236e-04]
 [-3.80684151e-05]
 [ 1.37505847e-03]
 [-7.18356608e-04]
 [ 2.58751953e-04]
 [-2.88455080e-03]
 [-5.68911485e-04]
 [ 1.21764828e-03]
 [-4.61555227e-04]
 [-4.75288142e-05]
 [ 7.18465620e-04]
 [ 6.14607332e-04]]",1
"[2.15630930e-09 3.40737865e-09 1.44107665e-06 ... 1.46822106e-06
 1.05074859e-06 3.39737489e-08]","[2.15630930e-09 3.40737865e-09 1.44107665e-06 ... 1.46822106e-06
 1.05074859e-06 3.39737489e-08]","[ 0.00013931  0.00017512  0.00360135 ... -0.00363511 -0.00307518
 -0.00055296]",1
"[[2.59003014e-06]
 [1.46060499e-09]
 [3.81176602e-07]
 [6.06865756e-08]
 [1.30901113e-08]
 [3.05534184e-07]
 [7.24648540e-08]
 [3.74009690e-10]
 [1.34315214e-06]
 [3.66298111e-07]
 [4.92672842e-08]
 [5.89557385e-06]
 [2.27361045e-07]
 [1.04247609e-06]
 [1.52256668e-07]
 [1.77343106e-09]
 [3.65571022e-07]
 [2.58006846e-07]]","[[2.59003014e-06]
 [1.46060499e-09]
 [3.81176602e-07]
 [6.06865756e-08]
 [1.30901113e-08]
 [3.05534184e-07]
 [7.24648540e-08]
 [3.74009690e-10]
 [1.34315214e-06]
 [3.66298111e-07]
 [4.92672842e-08]
 [5.89557385e-06]
 [2.27361045e-07]
 [1.04247609e-06]
 [1.52256668e-07]
 [1.77343106e-09]
 [3.65571022e-07]
 [2.58006846e-07]]","[[ 4.82807118e-03]
 [-1.14653587e-04]
 [ 1.85218504e-03]
 [ 7.39039363e-04]
 [-3.43236073e-04]
 [-1.65825440e-03]
 [-8.07578904e-04]
 [-5.80179904e-05]
 [ 3.47683322e-03]
 [-1.81567701e-03]
 [ 6.65887046e-04]
 [-7.28424084e-03]
 [-1.43047174e-03]
 [ 3.06305155e-03]
 [-1.17060242e-03]
 [-1.26336375e-04]
 [ 1.81387408e-03]
 [ 1.52383123e-03]]",1
"[[2.66082089e-08]
 [1.03742769e-11]
 [3.69879341e-09]
 [5.67826791e-10]
 [1.64873473e-10]
 [3.03303429e-09]
 [6.66662741e-10]
 [1.12477176e-11]
 [1.36891088e-08]
 [3.66430064e-09]
 [4.50211280e-10]
 [5.96001966e-08]
 [2.39863454e-09]
 [1.08407574e-08]
 [1.51162326e-09]
 [1.27186741e-11]
 [3.68205633e-09]
 [2.76399286e-09]]","[[2.66082089e-08]
 [1.03742769e-11]
 [3.69879341e-09]
 [5.67826791e-10]
 [1.64873473e-10]
 [3.03303429e-09]
 [6.66662741e-10]
 [1.12477176e-11]
 [1.36891088e-08]
 [3.66430064e-09]
 [4.50211280e-10]
 [5.96001966e-08]
 [2.39863454e-09]
 [1.08407574e-08]
 [1.51162326e-09]
 [1.27186741e-11]
 [3.68205633e-09]
 [2.76399286e-09]]","[[ 4.89360685e-04]
 [-9.66273728e-06]
 [ 1.82453119e-04]
 [ 7.14873494e-05]
 [-3.85209198e-05]
 [-1.65218972e-04]
 [-7.74594389e-05]
 [-1.00612851e-05]
 [ 3.51001395e-04]
 [-1.81600401e-04]
 [ 6.36545483e-05]
 [-7.32394545e-04]
 [-1.46927570e-04]
 [ 3.12356874e-04]
 [-1.16638799e-04]
 [-1.06989750e-05]
 [ 1.82039850e-04]
 [ 1.57721070e-04]]",1
"[[6.36358794e-07]
 [1.83861189e-10]
 [8.46119934e-08]
 [1.25813482e-08]
 [4.53255711e-09]
 [7.07357602e-08]
 [1.46849286e-08]
 [4.47316093e-10]
 [3.25614731e-07]
 [8.58121102e-08]
 [9.79841886e-09]
 [1.40837643e-06]
 [5.86362945e-08]
 [2.61906742e-07]
 [3.52841572e-08]
 [2.20065034e-10]
 [8.67352146e-08]
 [6.81421080e-08]]","[[6.36358794e-07]
 [1.83861189e-10]
 [8.46119934e-08]
 [1.25813482e-08]
 [4.53255711e-09]
 [7.07357602e-08]
 [1.46849286e-08]
 [4.47316093e-10]
 [3.25614731e-07]
 [8.58121102e-08]
 [9.79841886e-09]
 [1.40837643e-06]
 [5.86362945e-08]
 [2.61906742e-07]
 [3.52841572e-08]
 [2.20065034e-10]
 [8.67352146e-08]
 [6.81421080e-08]]","[[-2.39316300e-03]
 [ 4.06786271e-05]
 [-8.72644224e-04]
 [-3.36499828e-04]
 [ 2.01972805e-04]
 [ 7.97885857e-04]
 [ 3.63544161e-04]
 [ 6.34495456e-05]
 [-1.71187984e-03]
 [ 8.78811124e-04]
 [-2.96960889e-04]
 [ 3.56025109e-03]
 [ 7.26447968e-04]
 [-1.53530475e-03]
 [ 5.63522329e-04]
 [ 4.45037673e-05]
 [-8.83525286e-04]
 [-7.83121301e-04]]",1
"[1.41419659e-10 1.88709730e-10 7.85495561e-08 ... 8.19146855e-08
 5.88802163e-08 1.90924010e-09]","[1.41419659e-10 1.88709730e-10 7.85495561e-08 ... 8.19146855e-08
 5.88802163e-08 1.90924010e-09]","[-3.56759994e-05 -4.12114981e-05 -8.40800811e-04 ...  8.58622251e-04
  7.27957380e-04  1.31084556e-04]",1
"[[1.79024564e-07]
 [7.60204377e-11]
 [2.51181049e-08]
 [3.87331620e-09]
 [1.07221147e-09]
 [2.05392732e-08]
 [4.57896485e-09]
 [6.40918812e-11]
 [9.22312614e-08]
 [2.47458802e-08]
 [3.08699267e-09]
 [4.02049097e-07]
 [1.60901613e-08]
 [7.28315689e-08]
 [1.02441869e-08]
 [9.10112168e-11]
 [2.48481298e-08]
 [1.84684214e-08]]","[[1.79024564e-07]
 [7.60204377e-11]
 [2.51181049e-08]
 [3.87331620e-09]
 [1.07221147e-09]
 [2.05392732e-08]
 [4.57896485e-09]
 [6.40918812e-11]
 [9.22312614e-08]
 [2.47458802e-08]
 [3.08699267e-09]
 [4.02049097e-07]
 [1.60901613e-08]
 [7.28315689e-08]
 [1.02441869e-08]
 [9.10112168e-11]
 [2.48481298e-08]
 [1.84684214e-08]]","[[ 1.26933883e-03]
 [-2.61569100e-05]
 [ 4.75460771e-04]
 [ 1.86707916e-04]
 [-9.82339210e-05]
 [-4.29945879e-04]
 [-2.03004147e-04]
 [-2.40172215e-05]
 [ 9.11088005e-04]
 [-4.71924699e-04]
 [ 1.66682135e-04]
 [-1.90222025e-03]
 [-3.80540999e-04]
 [ 8.09619738e-04]
 [-3.03640713e-04]
 [-2.86199398e-05]
 [ 4.72898687e-04]
 [ 4.07695711e-04]]",1
"[[3.61759452e-07]
 [1.12519136e-10]
 [4.84676447e-08]
 [7.23485479e-09]
 [2.51866243e-09]
 [4.04149595e-08]
 [8.50487825e-09]
 [2.27909731e-10]
 [1.85394762e-07]
 [4.89452481e-08]
 [5.65991372e-09]
 [8.02450103e-07]
 [3.32574957e-08]
 [1.48744446e-07]
 [2.01649934e-08]
 [1.32235467e-10]
 [4.94367007e-08]
 [3.85138423e-08]]","[[3.61759452e-07]
 [1.12519136e-10]
 [4.84676447e-08]
 [7.23485479e-09]
 [2.51866243e-09]
 [4.04149595e-08]
 [8.50487825e-09]
 [2.27909731e-10]
 [1.85394762e-07]
 [4.89452481e-08]
 [5.65991372e-09]
 [8.02450103e-07]
 [3.32574957e-08]
 [1.48744446e-07]
 [2.01649934e-08]
 [1.32235467e-10]
 [4.94367007e-08]
 [3.85138423e-08]]","[[-1.80439327e-03]
 [ 3.18225113e-05]
 [-6.60461053e-04]
 [-2.55173849e-04]
 [ 1.50558832e-04]
 [ 6.03104167e-04]
 [ 2.76665690e-04]
 [ 4.52900384e-05]
 [-1.29172476e-03]
 [ 6.63707189e-04]
 [-2.25697194e-04]
 [ 2.68738738e-03]
 [ 5.47099133e-04]
 [-1.15702204e-03]
 [ 4.26010494e-04]
 [ 3.44981044e-05]
 [-6.67030964e-04]
 [-5.88748317e-04]]",1
"[[2.88804240e-07]
 [1.26780190e-10]
 [4.06843639e-08]
 [6.28610959e-09]
 [1.70657846e-09]
 [3.32251452e-08]
 [7.45651509e-09]
 [9.53452497e-11]
 [1.48903687e-07]
 [3.99896289e-08]
 [5.02027207e-09]
 [6.49364212e-07]
 [2.59242111e-08]
 [1.17431276e-07]
 [1.65740610e-08]
 [1.50510306e-10]
 [4.01423838e-08]
 [2.97004128e-08]]","[[2.88804240e-07]
 [1.26780190e-10]
 [4.06843639e-08]
 [6.28610959e-09]
 [1.70657846e-09]
 [3.32251452e-08]
 [7.45651509e-09]
 [9.53452497e-11]
 [1.48903687e-07]
 [3.99896289e-08]
 [5.02027207e-09]
 [6.49364212e-07]
 [2.59242111e-08]
 [1.17431276e-07]
 [1.65740610e-08]
 [1.50510306e-10]
 [4.01423838e-08]
 [2.97004128e-08]]","[[ 1.61221529e-03]
 [-3.37790129e-05]
 [ 6.05110961e-04]
 [ 2.37854969e-04]
 [-1.23932264e-04]
 [-5.46832979e-04]
 [-2.59053345e-04]
 [-2.92934677e-05]
 [ 1.15764122e-03]
 [-5.99922212e-04]
 [ 2.12561635e-04]
 [-2.41749414e-03]
 [-4.83029916e-04]
 [ 1.02804741e-03]
 [-3.86220855e-04]
 [-3.68047925e-05]
 [ 6.01066930e-04]
 [ 5.17014231e-04]]",1
"[4.93296592e-10 7.74764973e-10 3.27903076e-07 ... 3.34072773e-07
 2.39214064e-07 7.76917560e-09]","[4.93296592e-10 7.74764973e-10 3.27903076e-07 ... 3.34072773e-07
 2.39214064e-07 7.76917560e-09]","[ 6.66308437e-05  8.35038009e-05  1.71788465e-03 ... -1.73397086e-03
 -1.46728544e-03 -2.64428781e-04]",1
"[[4.42595201e-07]
 [1.34613293e-10]
 [5.91582527e-08]
 [8.82049397e-09]
 [3.10273614e-09]
 [4.93757720e-08]
 [1.03353092e-08]
 [2.90199776e-10]
 [2.26651921e-07]
 [5.98084505e-08]
 [6.88727807e-09]
 [9.80956520e-07]
 [4.07179702e-08]
 [1.82034944e-07]
 [2.46370517e-08]
 [1.58924801e-10]
 [6.04333009e-08]
 [4.72183589e-08]]","[[4.42595201e-07]
 [1.34613293e-10]
 [5.91582527e-08]
 [8.82049397e-09]
 [3.10273614e-09]
 [4.93757720e-08]
 [1.03353092e-08]
 [2.90199776e-10]
 [2.26651921e-07]
 [5.98084505e-08]
 [6.88727807e-09]
 [9.80956520e-07]
 [4.07179702e-08]
 [1.82034944e-07]
 [2.46370517e-08]
 [1.58924801e-10]
 [6.04333009e-08]
 [4.72183589e-08]]","[[-1.99583486e-03]
 [ 3.48068907e-05]
 [-7.29674088e-04]
 [-2.81752455e-04]
 [ 1.67106629e-04]
 [ 6.66619793e-04]
 [ 3.04988168e-04]
 [ 5.11057530e-05]
 [-1.42823923e-03]
 [ 7.33672989e-04]
 [-2.48968879e-04]
 [ 2.97129747e-03]
 [ 6.05360828e-04]
 [-1.27996660e-03]
 [ 4.70885830e-04]
 [ 3.78196141e-05]
 [-7.37495565e-04]
 [-6.51893572e-04]]",1
"[[2.45383782e-07]
 [1.06541826e-10]
 [3.45201085e-08]
 [5.33032364e-09]
 [1.45627268e-09]
 [2.82077091e-08]
 [6.30887734e-09]
 [8.39663336e-11]
 [1.26447739e-07]
 [3.39500401e-08]
 [4.25184076e-09]
 [5.51442844e-07]
 [2.20360798e-08]
 [9.97925053e-08]
 [1.40722828e-08]
 [1.26723443e-10]
 [3.40898686e-08]
 [2.52699372e-08]]","[[2.45383782e-07]
 [1.06541826e-10]
 [3.45201085e-08]
 [5.33032364e-09]
 [1.45627268e-09]
 [2.82077091e-08]
 [6.30887734e-09]
 [8.39663336e-11]
 [1.26447739e-07]
 [3.39500401e-08]
 [4.25184076e-09]
 [5.51442844e-07]
 [2.20360798e-08]
 [9.97925053e-08]
 [1.40722828e-08]
 [1.26723443e-10]
 [3.40898686e-08]
 [2.52699372e-08]]","[[ 1.48608682e-03]
 [-3.09657300e-05]
 [ 5.57387636e-04]
 [ 2.19027196e-04]
 [-1.14483423e-04]
 [-5.03854525e-04]
 [-2.38285325e-04]
 [-2.74899437e-05]
 [ 1.06678473e-03]
 [-5.52766100e-04]
 [ 1.95618421e-04]
 [-2.22777593e-03]
 [-4.45336634e-04]
 [ 9.47698553e-04]
 [-3.55879959e-04]
 [-3.37714523e-05]
 [ 5.53903257e-04]
 [ 4.76895623e-04]]",1
"[[2.96545856e-07]
 [9.42187726e-11]
 [3.98222004e-08]
 [5.95173668e-09]
 [2.05044246e-09]
 [3.31852460e-08]
 [7.00354957e-09]
 [1.81543582e-10]
 [1.52003753e-07]
 [4.01541161e-08]
 [4.65935301e-09]
 [6.58163419e-07]
 [2.72435828e-08]
 [1.21896178e-07]
 [1.65608054e-08]
 [1.10061949e-10]
 [4.05573571e-08]
 [3.15254680e-08]]","[[2.96545856e-07]
 [9.42187726e-11]
 [3.98222004e-08]
 [5.95173668e-09]
 [2.05044246e-09]
 [3.31852460e-08]
 [7.00354957e-09]
 [1.81543582e-10]
 [1.52003753e-07]
 [4.01541161e-08]
 [4.65935301e-09]
 [6.58163419e-07]
 [2.72435828e-08]
 [1.21896178e-07]
 [1.65608054e-08]
 [1.10061949e-10]
 [4.05573571e-08]
 [3.15254680e-08]]","[[-1.63368072e-03]
 [ 2.91199065e-05]
 [-5.98665018e-04]
 [-2.31442498e-04]
 [ 1.35845435e-04]
 [ 5.46504542e-04]
 [ 2.51061638e-04]
 [ 4.04214329e-05]
 [-1.16962976e-03]
 [ 6.01154759e-04]
 [-2.04778361e-04]
 [ 2.43381815e-03]
 [ 4.95168906e-04]
 [-1.04740899e-03]
 [ 3.86066379e-04]
 [ 3.14731241e-05]
 [-6.04165717e-04]
 [-5.32662381e-04]]",1
"[2.56540986e-10 3.32951229e-10 1.37738981e-07 ... 1.43062002e-07
 1.02848611e-07 3.29169950e-09]","[2.56540986e-10 3.32951229e-10 1.37738981e-07 ... 1.43062002e-07
 1.02848611e-07 3.29169950e-09]","[-4.80506906e-05 -5.47408537e-05 -1.11339608e-03 ...  1.13470614e-03
  9.62100568e-04  1.72120003e-04]",1
"[[2.65073788e-07]
 [1.15729668e-10]
 [3.73176694e-08]
 [5.76462243e-09]
 [1.56951889e-09]
 [3.04882969e-08]
 [6.82411622e-09]
 [8.96250237e-11]
 [1.36599306e-07]
 [3.66830276e-08]
 [4.59862701e-09]
 [5.95792965e-07]
 [2.37990230e-08]
 [1.07791576e-07]
 [1.52108836e-08]
 [1.37428997e-10]
 [3.68354819e-08]
 [2.72855851e-08]]","[[2.65073788e-07]
 [1.15729668e-10]
 [3.73176694e-08]
 [5.76462243e-09]
 [1.56951889e-09]
 [3.04882969e-08]
 [6.82411622e-09]
 [8.96250237e-11]
 [1.36599306e-07]
 [3.66830276e-08]
 [4.59862701e-09]
 [5.95792965e-07]
 [2.37990230e-08]
 [1.07791576e-07]
 [1.52108836e-08]
 [1.37428997e-10]
 [3.68354819e-08]
 [2.72855851e-08]]","[[ 1.54455951e-03]
 [-3.22733174e-05]
 [ 5.79533455e-04]
 [ 2.27775332e-04]
 [-1.18851462e-04]
 [-5.23826948e-04]
 [-2.47824627e-04]
 [-2.84011481e-05]
 [ 1.10878030e-03]
 [-5.74584413e-04]
 [ 2.03439532e-04]
 [-2.31562879e-03]
 [-4.62807959e-04]
 [ 9.84948823e-04]
 [-3.69997233e-04]
 [-3.51690344e-05]
 [ 5.75777159e-04]
 [ 4.95550467e-04]]",1
"[[1.46604300e-07]
 [4.92103764e-11]
 [1.98081313e-08]
 [2.96982333e-09]
 [9.95815612e-10]
 [1.64715987e-08]
 [3.51593942e-09]
 [8.14063972e-11]
 [7.52520106e-08]
 [1.99066437e-08]
 [2.33314285e-09]
 [3.25991089e-07]
 [1.34437987e-08]
 [6.02188335e-08]
 [8.22066323e-09]
 [5.67789917e-11]
 [2.00945200e-08]
 [1.55104108e-08]]","[[1.46604300e-07]
 [4.92103764e-11]
 [1.98081313e-08]
 [2.96982333e-09]
 [9.95815612e-10]
 [1.64715987e-08]
 [3.51593942e-09]
 [8.14063972e-11]
 [7.52520106e-08]
 [1.99066437e-08]
 [2.33314285e-09]
 [3.25991089e-07]
 [1.34437987e-08]
 [6.02188335e-08]
 [8.22066323e-09]
 [5.67789917e-11]
 [2.00945200e-08]
 [1.55104108e-08]]","[[-1.14866823e-03]
 [ 2.10450324e-05]
 [-4.22224089e-04]
 [-1.63488256e-04]
 [ 9.46696388e-05]
 [ 3.85025178e-04]
 [ 1.77886073e-04]
 [ 2.70676481e-05]
 [-8.22962998e-04]
 [ 4.23272717e-04]
 [-1.44907852e-04]
 [ 1.71286888e-03]
 [ 3.47842188e-04]
 [-7.36185779e-04]
 [ 2.72003620e-04]
 [ 2.26055508e-05]
 [-4.25265423e-04]
 [-3.73622400e-04]]",1
"[[4.99029970e-07]
 [2.29051890e-10]
 [7.07197629e-08]
 [1.09601544e-08]
 [2.89527724e-09]
 [5.76430232e-08]
 [1.30642978e-08]
 [1.45008712e-10]
 [2.57603962e-07]
 [6.92790648e-08]
 [8.77490807e-09]
 [1.12403881e-06]
 [4.47136763e-08]
 [2.02781506e-07]
 [2.87571298e-08]
 [2.69104341e-10]
 [6.95188171e-08]
 [5.10834156e-08]]","[[4.99029970e-07]
 [2.29051890e-10]
 [7.07197629e-08]
 [1.09601544e-08]
 [2.89527724e-09]
 [5.76430232e-08]
 [1.30642978e-08]
 [1.45008712e-10]
 [2.57603962e-07]
 [6.92790648e-08]
 [8.77490807e-09]
 [1.12403881e-06]
 [4.47136763e-08]
 [2.02781506e-07]
 [2.87571298e-08]
 [2.69104341e-10]
 [6.95188171e-08]
 [5.10834156e-08]]","[[ 2.11926160e-03]
 [-4.54033811e-05]
 [ 7.97795630e-04]
 [ 3.14072268e-04]
 [-1.61423341e-04]
 [-7.20268845e-04]
 [-3.42897477e-04]
 [-3.61258690e-05]
 [ 1.52264101e-03]
 [-7.89627497e-04]
 [ 2.81023438e-04]
 [-3.18062090e-03]
 [-6.34368258e-04]
 [ 1.35093803e-03]
 [-5.08737819e-04]
 [-4.92132002e-05]
 [ 7.90992638e-04]
 [ 6.78049217e-04]]",1
"[3.12965601e-10 4.80482912e-10 2.02762080e-07 ... 2.06224362e-07
 1.47723267e-07 4.76744056e-09]","[3.12965601e-10 4.80482912e-10 2.02762080e-07 ... 2.06224362e-07
 1.47723267e-07 4.76744056e-09]","[ 5.30725015e-05  6.57597613e-05  1.35087332e-03 ... -1.36235798e-03
 -1.15304354e-03 -2.07139965e-04]",1
"[[2.69276211e-07]
 [8.59884082e-11]
 [3.61990564e-08]
 [5.41399155e-09]
 [1.85932739e-09]
 [3.01549568e-08]
 [6.37574307e-09]
 [1.62170095e-10]
 [1.38061524e-07]
 [3.64795047e-08]
 [4.23809136e-09]
 [5.97826949e-07]
 [2.47317323e-08]
 [1.10688441e-07]
 [1.50466506e-08]
 [1.00408551e-10]
 [3.68472193e-08]
 [2.86049040e-08]]","[[2.69276211e-07]
 [8.59884082e-11]
 [3.61990564e-08]
 [5.41399155e-09]
 [1.85932739e-09]
 [3.01549568e-08]
 [6.37574307e-09]
 [1.62170095e-10]
 [1.38061524e-07]
 [3.64795047e-08]
 [4.23809136e-09]
 [5.97826949e-07]
 [2.47317323e-08]
 [1.10688441e-07]
 [1.50466506e-08]
 [1.00408551e-10]
 [3.68472193e-08]
 [2.86049040e-08]]","[[-1.55675492e-03]
 [ 2.78189805e-05]
 [-5.70781489e-04]
 [-2.20739493e-04]
 [ 1.29359756e-04]
 [ 5.20955479e-04]
 [ 2.39544751e-04]
 [ 3.82038068e-05]
 [-1.11469893e-03]
 [ 5.72988257e-04]
 [-1.95301875e-04]
 [ 2.31957810e-03]
 [ 4.71789774e-04]
 [-9.98096172e-04]
 [ 3.67994368e-04]
 [ 3.00612202e-05]
 [-5.75868886e-04]
 [-5.07389530e-04]]",1
"[[3.82637781e-07]
 [1.71277076e-10]
 [5.40663315e-08]
 [8.36792441e-09]
 [2.24343068e-09]
 [4.41153870e-08]
 [9.94131723e-09]
 [1.19209266e-10]
 [1.97369528e-07]
 [5.30452551e-08]
 [6.68530195e-09]
 [8.61037168e-07]
 [3.43171486e-08]
 [1.55552421e-07]
 [2.20066912e-08]
 [2.02402715e-10]
 [5.32514073e-08]
 [3.92692994e-08]]","[[3.82637781e-07]
 [1.71277076e-10]
 [5.40663315e-08]
 [8.36792441e-09]
 [2.24343068e-09]
 [4.41153870e-08]
 [9.94131723e-09]
 [1.19209266e-10]
 [1.97369528e-07]
 [5.30452551e-08]
 [6.68530195e-09]
 [8.61037168e-07]
 [3.43171486e-08]
 [1.55552421e-07]
 [2.20066912e-08]
 [2.02402715e-10]
 [5.32514073e-08]
 [3.92692994e-08]]","[[ 1.85573167e-03]
 [-3.92618604e-05]
 [ 6.97565039e-04]
 [ 2.74429079e-04]
 [-1.42094603e-04]
 [-6.30109898e-04]
 [-2.99118463e-04]
 [-3.27548988e-05]
 [ 1.33278871e-03]
 [-6.90946667e-04]
 [ 2.45291087e-04]
 [-2.78376265e-03]
 [-5.55746649e-04]
 [ 1.18320403e-03]
 [-4.45039572e-04]
 [-4.26804925e-05]
 [ 6.92287994e-04]
 [ 5.94494487e-04]]",1
"[[4.08093981e-07]
 [1.24794161e-10]
 [5.46150743e-08]
 [8.15034111e-09]
 [2.85653341e-09]
 [4.55715870e-08]
 [9.54795489e-09]
 [2.64176937e-10]
 [2.08988940e-07]
 [5.51662278e-08]
 [6.35935879e-09]
 [9.04705083e-07]
 [3.75326889e-08]
 [1.67849893e-07]
 [2.27378626e-08]
 [1.47154604e-10]
 [5.57569753e-08]
 [4.35132993e-08]]","[[4.08093981e-07]
 [1.24794161e-10]
 [5.46150743e-08]
 [8.15034111e-09]
 [2.85653341e-09]
 [4.55715870e-08]
 [9.54795489e-09]
 [2.64176937e-10]
 [2.08988940e-07]
 [5.51662278e-08]
 [6.35935879e-09]
 [9.04705083e-07]
 [3.75326889e-08]
 [1.67849893e-07]
 [2.27378626e-08]
 [1.47154604e-10]
 [5.57569753e-08]
 [4.35132993e-08]]","[[-1.91646702e-03]
 [ 3.35133921e-05]
 [-7.01096048e-04]
 [-2.70837719e-04]
 [ 1.60339642e-04]
 [ 6.40425080e-04]
 [ 2.93140912e-04]
 [ 4.87605623e-05]
 [-1.37145925e-03]
 [ 7.04624759e-04]
 [-2.39236764e-04]
 [ 2.85347959e-03]
 [ 5.81200654e-04]
 [-1.22908463e-03]
 [ 4.52372373e-04]
 [ 3.63921893e-05]
 [-7.08387449e-04]
 [-6.25795249e-04]]",1
"[1.72788285e-09 2.21354005e-09 9.14995119e-07 ... 9.50183015e-07
 6.83382067e-07 2.18389662e-08]","[1.72788285e-09 2.21354005e-09 9.14995119e-07 ... 9.50183015e-07
 6.83382067e-07 2.18389662e-08]","[-0.0001247  -0.00014114 -0.00286966 ...  0.00292432  0.00248001
  0.00044334]",1
"[[4.47185757e-07]
 [2.02863242e-10]
 [6.32994241e-08]
 [9.80591311e-09]
 [2.60741165e-09]
 [5.16206386e-08]
 [1.16649948e-08]
 [1.34224564e-10]
 [2.30738633e-07]
 [6.20400505e-08]
 [7.83947075e-09]
 [1.00680351e-06]
 [4.00844547e-08]
 [1.81757576e-07]
 [2.57517624e-08]
 [2.38952901e-10]
 [6.22759963e-08]
 [4.58323752e-08]]","[[4.47185757e-07]
 [2.02863242e-10]
 [6.32994241e-08]
 [9.80591311e-09]
 [2.60741165e-09]
 [5.16206386e-08]
 [1.16649948e-08]
 [1.34224564e-10]
 [2.30738633e-07]
 [6.20400505e-08]
 [7.83947075e-09]
 [1.00680351e-06]
 [4.00844547e-08]
 [1.81757576e-07]
 [2.57517624e-08]
 [2.38952901e-10]
 [6.22759963e-08]
 [4.58323752e-08]]","[[ 2.00615847e-03]
 [-4.27290203e-05]
 [ 7.54781304e-04]
 [ 2.97074432e-04]
 [-1.53188462e-04]
 [-6.81605272e-04]
 [-3.24013816e-04]
 [-3.47565976e-05]
 [ 1.44105784e-03]
 [-7.47235207e-04]
 [ 2.65622357e-04]
 [-3.01018797e-03]
 [-6.00633077e-04]
 [ 1.27899108e-03]
 [-4.81420670e-04]
 [-4.63743044e-05]
 [ 7.48654772e-04]
 [ 6.42254916e-04]]",1
