epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
113,0.6934,0.7258,"[ 2.47943334  4.69901151 -0.12215203  1.75781802  0.77467571  0.72222599
  1.02351468  2.31587751  2.35110805  3.2423714   2.77564177  4.44613207]",1.5429
114,0.6934,0.6684,"[ 2.47744821  4.70084317 -0.12056531  1.75584932  0.77278199  0.72418831
  1.02160719  2.31780187  2.34914458  3.24042883  2.77760618  4.44811767]",1.5332
115,0.6932,0.6934,"[ 2.48337211  4.69586722 -0.12594335  1.76169861  0.77835168  0.71836304
  1.02722525  2.31212352  2.3549793   3.24618541  2.77176743  4.44219143]",1.5615
116,0.6933,0.6795,"[ 2.48334834  4.69651244 -0.12567744  1.76164849  0.77816222  0.71842232
  1.02706608  2.31224989  2.35492481  3.24609852  2.77182066  4.4422144 ]",1.5608
117,0.6934,0.7032,"[ 2.48132389  4.69891372 -0.12361447  1.75959898  0.77600685  0.7204799
  1.02493088  2.31436167  2.35287137  3.2440177   2.77387287  4.44423806]",1.5501
118,0.6934,0.6746,"[ 2.47744911  4.70121932 -0.12116578  1.75584919  0.77276296  0.72418329
  1.02159273  2.31780158  2.34914654  3.24043331  2.77760155  4.44811704]",1.5324
119,0.6933,0.6724,"[ 2.47965673  4.69922718 -0.12370672  1.75818914  0.77526609  0.72181058
  1.0240948   2.31531626  2.35151072  3.24287996  2.7752431   4.44591454]",1.5435
120,0.6932,0.7033,"[ 2.48291569  4.69672016 -0.12663725  1.76131562  0.77821665  0.71870861
  1.02707089  2.31231036  2.35462185  3.24593219  2.77212795  4.44264876]",1.5587
121,0.6935,0.7076,"[ 2.48091459  4.69916205 -0.12463067  1.75931195  0.77616871  0.72071397
  1.0250367   2.31433352  2.35261987  3.2439245   2.77413043  4.44464973]",1.5483
122,0.6935,0.6762,"[ 2.48488664  4.69605754 -0.12806354  1.76325218  0.77992938  0.71678449
  1.02883848  2.31048835  2.3565535   3.24781802  2.77019462  4.44067676]",1.5677
123,0.6932,0.6813,"[ 2.48288416  4.69827629 -0.12619462  1.76124669  0.77789698  0.71879094
  1.02681386  2.31250624  2.35454911  3.24580966  2.77219913  4.44267912]",1.5572
124,0.6932,0.6702,"[ 2.48286446  4.6989014  -0.12593729  1.76120485  0.77772946  0.71884055
  1.02667587  2.31261522  2.35450363  3.24573644  2.77224349  4.44269813]",1.5566
125,0.6935,0.6749,"[ 2.47887309  4.70284808 -0.12224232  1.7572228   0.77378691  0.72281855
  1.02272613  2.31657233  2.35052512  3.24176982  2.77622244  4.44668979]",1.5367
126,0.6935,0.6696,"[ 2.4808865   4.70092038 -0.12449156  1.75924984  0.77585906  0.7207862
  1.02479223  2.31451393  2.35255659  3.24381682  2.77419162  4.44467681]",1.5464
127,0.6934,0.6761,"[ 2.47888644  4.70307231 -0.12262482  1.75724954  0.77384873  0.72278612
  1.02278578  2.31651719  2.35055772  3.2418179   2.77619051  4.44667685]",1.5364
128,0.6931,0.7133,"[ 2.47884999  4.70365188 -0.12245504  1.75717692  0.77362679  0.72287261
  1.02259303  2.31668241  2.35048071  3.24170121  2.77626707  4.44671194]",1.5355
129,0.6931,0.689,"[ 2.48082867  4.70239266 -0.1241923   1.75913196  0.77544588  0.72092673
  1.02444543  2.31480146  2.35243253  3.24362334  2.7743146   4.44473246]",1.5445
130,0.6929,0.7117,"[ 2.48080529  4.70322597 -0.12385369  1.75908249  0.775244    0.72098623
  1.02428174  2.31493322  2.35237906  3.24353679  2.77436722  4.44475496]",1.5437
131,0.6936,0.7166,"[ 2.48678392  4.69788724 -0.12948987  1.76503726  0.78106585  0.71503931
  1.03013641  2.30904889  2.35832892  3.24945747  2.76841567  4.43877563]",1.5735
132,0.6932,0.7108,"[ 2.48473937  4.70090268 -0.12686231  1.7629442   0.77872246  0.71714948
  1.02785248  2.31128071  2.35622545  3.24729518  2.77051648  4.44081865]",1.5621
133,0.6934,0.6808,"[ 2.4807601   4.70461167 -0.12343308  1.75898743  0.77487316  0.72109738
  1.02397917  2.31517455  2.35227558  3.24337343  2.7744675   4.44479862]",1.5422
134,0.6935,0.6676,"[ 2.48274715  4.70331739 -0.12523453  1.76095935  0.77673815  0.71913179
  1.02587457  2.31325744  2.35424618  3.24532333  2.77249679  4.44281103]",1.5515
135,0.693,0.6796,"[ 2.48533463  4.70116979 -0.12766133  1.76367219  0.77943026  0.71639897
  1.02859764  2.31051308  2.35697233  3.24807676  2.76977228  4.44023117]",1.5648
136,0.6931,0.7118,"[ 2.48338755  4.70270631 -0.12649475  1.76177902  0.77774895  0.71827414
  1.02687419  2.31227661  2.35509507  3.24625891  2.77165344  4.4421799 ]",1.5551
137,0.6934,0.7281,"[ 2.48538004  4.70110664 -0.12848992  1.76376292  0.77967306  0.71629342
  1.02881558  2.31032282  2.35707873  3.24823148  2.76966964  4.44018711]",1.5648
138,0.6934,0.7343,"[ 2.48337169  4.70355827 -0.12649789  1.76174502  0.77758772  0.71831511
  1.02675005  2.31237501  2.35506057  3.24620077  2.77168777  4.44219511]",1.5541
139,0.6934,0.6775,"[ 2.47994088  4.70625399 -0.12420047  1.75852593  0.77472384  0.72148533
  1.02383369  2.31534437  2.35187869  3.24314235  2.77487776  4.44563588]",1.538
140,0.6931,0.7126,"[ 2.47796611  4.70804511 -0.1227285   1.756578    0.77289916  0.72342241
  1.02198238  2.3172181   2.34993827  3.24123479  2.77681927  4.44761153]",1.5284
141,0.6936,0.669,"[ 2.4799748   4.70628838 -0.12490632  1.75859518  0.77493407  0.72140229
  1.02401764  2.31518546  2.35195937  3.24326482  2.77479894  4.44560309]",1.5379
142,0.693,0.6873,"[ 2.48194215  4.70477068 -0.12682523  1.76053019  0.77673337  0.71947908
  1.02584579  2.3133333   2.3538894   3.24515995  2.77286793  4.44363456]",1.547
143,0.6935,0.7078,"[ 2.48510538  4.70277115 -0.1292249   1.76346935  0.77933274  0.7165874
  1.02849821  2.31063161  2.35679425  3.2479505   2.76995463  4.4404603 ]",1.5614
