epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
93,0.6933,0.6918,"[ 2.19063707  4.79524949  0.97393276  1.03552995  0.50566256 -0.29372782
  0.72268316  1.88727718  2.05224313  0.90088096  3.05539245  4.70578449]",0.2136
94,0.6929,0.677,"[ 2.14132815  4.77104915  1.01133553  1.03329566  0.52149742 -0.30232709
  0.70155916  1.9115244   2.03386544  0.86122122  3.02745377  4.66799221]",0.2015
95,0.6929,0.7029,"[ 2.09169389  4.74951969  1.01713168  1.01909661  0.54384847 -0.30215944
  0.65194936  1.94729854  1.98415111  0.86626321  2.99606308  4.61834987]",0.1795
96,0.6924,0.7058,"[ 2.04201435  4.75174303  0.97904319  0.98562524  0.59293193 -0.32860205
  0.60226493  1.93037011  1.934431    0.91587066  2.9467644   4.56880299]",0.1663
97,0.6947,0.693,"[ 1.99249113  4.74448797  0.92927243  0.97521625  0.57205037 -0.3006206
  0.55268209  1.88085509  1.88495723  0.9656997   2.9481251   4.51958326]",0.1256
98,0.6928,0.6941,"[ 1.94304846  4.75092075  0.90145735  0.93370535  0.52280876 -0.30209783
  0.50322866  1.83131174  1.83552434  1.01553267  2.99221394  4.47008317]",0.0991
99,0.6943,0.6894,"[ 1.89361077  4.75785493  0.93019073  0.88425805  0.47912043 -0.33572304
  0.45751366  1.78198304  1.79090725  1.06535662  2.98059313  4.4206134 ]",0.0813
100,0.6933,0.6897,"[ 1.8440835   4.73215407  0.96819787  0.83478945  0.46143849 -0.37777556
  0.47171161  1.73841792  1.80225109  1.11514294  2.94584908  4.37158087]",0.0665
101,0.6936,0.6907,"[ 1.79457879  4.70093222  1.01373865  0.78535161  0.41289878 -0.42132991
  0.49091723  1.68889434  1.78555987  1.1648742   2.90029644  4.3223589 ]",0.0597
102,0.6934,0.692,"[ 1.74517473  4.67591566  1.04172988  0.73668966  0.37042745 -0.44897037
  0.51176027  1.63939444  1.77402196  1.21419565  2.87868029  4.27421809]",0.0681
103,0.6935,0.702,"[ 1.69615252  4.67630746  1.07164765  0.70936786  0.34251504 -0.47465366
  0.54490151  1.59035297  1.73901489  1.17860756  2.89236337  4.22908088]",0.0706
104,0.6931,0.6953,"[ 1.64821108  4.6855013   1.11269746  0.71831353  0.32516445 -0.47855749
  0.59044514  1.57423573  1.69441103  1.12893308  2.94063282  4.19073324]",0.0687
105,0.6932,0.683,"[ 1.60423012  4.68674877  1.12418679  0.71656566  0.31886077 -0.47844635
  0.60155914  1.58391881  1.66265762  1.07919214  2.98968672  4.16202622]",0.0726
106,0.6933,0.7031,"[ 1.57017702  4.69939084  1.13417024  0.71201391  0.32225653 -0.48232988
  0.61319133  1.6001347   1.63275489  1.02944752  3.03876139  4.13521356]",0.0796
