epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
103,0.6933,0.6944,"[2.27066493 5.77159375 0.37159654 1.37204755 1.38419514 1.65103191
 0.72003253 2.36070951 2.98701434 3.23480668 1.64175912 4.86441587]",0.0365
104,0.6932,0.6974,"[2.32020115 5.78175756 0.42072384 1.42150079 1.38949743 1.60196336
 0.74586667 2.33431218 2.95978278 3.26884059 1.67615261 4.89392397]",0.0449
105,0.6933,0.6833,"[2.36956365 5.81954231 0.39524194 1.47063504 1.3618648  1.62788578
 0.7179733  2.36225414 2.98789941 3.31624367 1.70600729 4.86246811]",0.0642
106,0.6931,0.6952,"[2.35247536 5.80313266 0.40747361 1.45360263 1.38970519 1.61571268
 0.73671218 2.34599932 2.97172838 3.31036206 1.67524457 4.87691758]",0.0493
107,0.693,0.6992,"[2.31706059 5.78945291 0.41518334 1.41509871 1.403324   1.60958811
 0.75143634 2.33203602 2.9597283  3.32270613 1.65378658 4.88687452]",0.0367
108,0.6931,0.6785,"[2.33575965 5.8192936  0.36549744 1.42024821 1.37729703 1.65931927
 0.71548068 2.36989493 2.99769972 3.37224558 1.62485831 4.84871226]",0.0407
109,0.6932,0.6981,"[2.28628594 5.78349723 0.33621943 1.37085222 1.41075172 1.69035814
 0.76514365 2.32231266 2.95560166 3.37769336 1.60041197 4.86396289]",0.0267
110,0.6932,0.7022,"[2.24246802 5.78835827 0.29168172 1.33327779 1.41329075 1.73258264
 0.76134893 2.32998029 2.9637292  3.42668781 1.57467648 4.8521341 ]",0.0272
111,0.6934,0.6848,"[2.20712277 5.78035112 0.26668187 1.30512512 1.42897046 1.7579992
 0.77741216 2.31414602 2.94787886 3.46077936 1.55481294 4.86546906]",0.0354
112,0.6933,0.6771,"[2.17956279 5.79019919 0.22686523 1.27762559 1.42819842 1.79400937
 0.77321067 2.3189063  2.95424036 3.5094834  1.5441679  4.88746872]",0.0412
113,0.693,0.6888,"[2.22835189 5.76203493 0.21285517 1.32251251 1.4642578  1.79980881
 0.77553784 2.31363286 2.95195237 3.52456386 1.4958416  4.93585969]",0.0538
114,0.6931,0.6976,"[2.26395553 5.76242509 0.20224491 1.34799711 1.45860906 1.80721954
 0.76749588 2.3214988  2.95982726 3.4758545  1.47120974 4.98425694]",0.0577
115,0.6932,0.7072,"[2.22978501 5.76436352 0.2017713  1.31679692 1.4405992  1.80528654
 0.76944211 2.31939114 2.95759832 3.42615718 1.46532498 5.03317227]",0.0588
116,0.6932,0.7011,"[2.19002196 5.7639206  0.21144555 1.28148415 1.40960399 1.79169747
 0.78109265 2.30815497 2.94573121 3.3763638  1.45670904 5.08242382]",0.0749
117,0.6929,0.6903,"[2.14909398 5.76197658 0.22306871 1.25160922 1.37671787 1.77717821
 0.78712582 2.3025282  2.93980694 3.3265865  1.46843986 5.13156657]",0.1038
118,0.6929,0.6943,"[2.17110287 5.74850096 0.23428604 1.26691369 1.36970879 1.76778081
 0.78490162 2.30446024 2.94205257 3.27704393 1.49219764 5.13920855]",0.1047
119,0.6932,0.6773,"[2.17723648 5.73224072 0.23239231 1.26874275 1.36947918 1.77156076
 0.76695996 2.32054696 2.95960039 3.228257   1.50101657 5.09007519]",0.1032
120,0.6932,0.6845,"[2.2265522  5.68297058 0.27162419 1.31800314 1.41094418 1.73618104
 0.74190193 2.33519176 2.97951495 3.18000058 1.50491335 5.04868534]",0.0867
121,0.6931,0.6934,"[2.27591549 5.64441428 0.29699464 1.36704986 1.40576118 1.72319095
 0.73601054 2.33688204 2.98324535 3.14277043 1.55318519 5.01913211]",0.0802
122,0.6931,0.6763,"[2.28078551 5.68739618 0.28509024 1.351004   1.35717348 1.73780164
 0.71375146 2.3587541  3.00522948 3.16065112 1.60251224 4.97041108]",0.0668
123,0.6931,0.6961,"[2.27381191 5.69940976 0.32478909 1.34415702 1.34433971 1.70154066
 0.73415486 2.33873787 2.98513635 3.14512905 1.65182401 4.95819709]",0.0634
124,0.6931,0.7034,"[2.25564751 5.73670987 0.3504338  1.32390317 1.30820396 1.67762854
 0.75385432 2.3234712  2.96769542 3.16906056 1.7013848  4.93040818]",0.0675
125,0.6936,0.6701,"[2.30419349 5.74997144 0.34459699 1.3562073  1.2923841  1.68491757
 0.71983469 2.35735205 3.00330396 3.21872182 1.69382414 4.89247489]",0.0515
126,0.6931,0.6926,"[2.35352052 5.71682943 0.3737975  1.40564055 1.33041614 1.65533915
 0.75725732 2.32368374 2.97143678 3.26823056 1.6521262  4.90558292]",0.0434
127,0.6931,0.6888,"[2.38520392 5.73817397 0.33503045 1.44159997 1.32421917 1.69245819
 0.73945343 2.35486537 3.00314722 3.31786641 1.61895136 4.86795306]",0.0516
128,0.6932,0.6894,"[2.33609794 5.73069453 0.33773736 1.40657604 1.33412959 1.68375009
 0.77087617 2.33672556 2.98503883 3.36722109 1.61304165 4.8581709 ]",0.0377
129,0.6931,0.6844,"[2.28676965 5.74335052 0.29945028 1.35745971 1.33741824 1.71552225
 0.79094252 2.33217278 2.97884702 3.41685061 1.60537195 4.82100444]",0.0323
130,0.6931,0.6916,"[2.25050053 5.73973594 0.26484453 1.33099878 1.34595401 1.72992441
 0.8065212  2.32238022 2.96887193 3.46646223 1.58321233 4.80352506]",0.0349
